id,url,contact_city,contact_state,cleanLoc,fullDes,manualLoc
42134668,https://www.petfinder.com/dog/mousey-42134668/mn/princeton/ruff-start-rescue-mn300/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Princeton,Minnesota,Kentucky,"You can fill out an adoption application online on our official website.Name: MouseyDOB: 6/17/17Weight: 43.8 PoundsAdoption Fee: $350Hi there my name is Mousey but my foster family calls me Libby! My foster parents say I’m the sweetest but they really hope I will learn to trust others too so others can see just how sweet I am. They say if you take one look at my piercing eyes you can see into my soul. I came to Minnesota from Kentucky and was in a shelter for some time and I was so scared I would spend my days hiding under a pile of blankets. I didn’t find comfort in any humans until my foster parents and since learning to trust them I’m still struggling with new people. My foster parents say that a dog savvy owner will be very beneficial to help instill confidence in me and continue to work on my training. When I see new people I bark and growl and I can look really mean but I’m doing it because I’m scared. It would be best for me to be in a home that doesn’t have a lot of visitors and to have a bit of space outside because I have a hard time having fun outside when I’m making sure the neighbors are staying put. I stay in the crate during the day and I keep my crate clean and I’m going potty on a schedule!I love going on walks and my interaction with all dogs has been great. I really look to other dogs to know that everything is okay. Since my initial reaction to new people can be quite aggressive it may take me some time to trust you but once I know I’m safe with you, I will love you more than you can imagine.I would really love to go to a home that has another dog and a family that will love me unconditionally and continue to teach me that I can trust. I am a great cuddle buddy; I do great in car rides and just really can’t get enough love! Please fill out an application if you would like to meet me or learn more about me!An adoption application is the best way to show your interest in an animal. Once we receive your application, a placement coordinator will be in contact with you as soon as possible.Please check out our website, www.ruffstartrescue.org for more details and additional pictures on any of our animals!All Ruff Start dogs and cats are spayed/neutered, up to date on age appropriate vaccines, microchipped, dewormed, and on monthly flea/tick and heartworm prevention (dogs) as well as heartworm tested (dogs).Ruff Start Rescue is a foster based rescue. Animals are located in homes throughout Minnesota. We do not have a facility where animals are kept.Ruff Start Rescue Adoption Policies: http://www.ruffstartrescue.org/info/display?PageID=11744",
39562457,https://www.petfinder.com/dog/annie-39562457/mn/crystal/redemption-road-rescue-mn332/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Crystal,Minnesota,Kentucky,"You can fill out an adoption application online on our official website.Adopt me!*Annie needs a foster home, would love another dog that is her size or medium sized to play with!*Annie is a 3-5year old (1 vet said 5, another vet said 3-5 and the most recent vet guessed her to be 3), 50-55 lb Walker Coonhound. She was rescued from a Kentucky pound, where it looked like she had been neglected by a previous owner as she was very underweight. Annie is now in great health and waiting for her forever home in Minnesota. She is a very sweet affectionate dog, good with other dogs (loves to play) and people. Annie would love an adoptive home with a fenced in yard so she can move and explore and sniff to her heart's content. Hounds are fun dogs to take to fenced in dog parks, their love of discovery and activity is a great way to help you get out there and have some fun in nature too! Annie is house trained (although the first week in a new place may have a few accidents) and crate trained, is very treat motivated which makes training fun and is very loving to her people.Annie has some anxiety, and she is comforted in her crate. In her foster home, the crate is available to her with the door open when people are home, and closed when they leave.She'd make a nice family dog, or a companion for a single person or couple who would be able to take her out for walks, and wants a buddy to cuddle with at home. Annie is a little bit skittish, she's jumpy when she hears loud sudden noises.She would love to join an active family who can take her out on walks a lot, dog parks, obedience training, things to keep her stimulated. If she gets bored, she will pace throughout the house looking for something to do.She seems to be especially nervous around large bald men (maybe her previous owner was a large bald man and didn't treat her so nice). Sometimes when a new person comes in the door she'll get nervous and howl and pace, but she calms down after you let her know the person is ok or take her to another room where she feels safe.We haven't tested Annie with cats yet.She loves to give hugs :) Tiny kids may be too much for her (because she gets startled easily), but she's been good with the older kids (6, 7 and 12) in her foster home.If you'd love a sweet dog who needs some extra love, attention, patience, understanding and some training to teach her what it's like to be loved and part of a home, Annie just may be your girl. Take her in and give her a month or two of patience and training and she'll reward you with love the rest of her life.If you're interested in adopting Annie, or foster to adopt, please fill out the form below: redemptionroadrescue.rescuegroups.org/forms In order to foster, you must reside within 40 miles of Minneapolis, MN. If you are not within this radius but are interested in adopting, please fill out the pre adoption form and we can connect you with the foster home when the dog is here and ready to meet families. Thanks! Adoption fees range from $300-$600 (young puppies usually on the higher end, seniors on the low end, all others somewhere in between) redemptionroadrescue@q.com http://redemptionroadrescue.rescuegroups.org 612-978-1284 All dogs fully vetted: Spayed or Neutered Rabies vaccine DHPP vaccine Heartworm test or 4DX test (over 6- 8 mos old) Microchipped Dewormed Flea/tick prevention",
45075099,https://www.petfinder.com/dog/jeremy-45075099/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Madison,New Jersey,Kentucky,"Hey there! I'm Jeremy! I'm a energetic, fun, full of life kind of dog! I came all the way from Kentucky after doin' some time learning basic obedience in the prison program, Since than I've graduated, parted ways with my brother, gone on MANY field trips with a wide variety of people and now here I still am.. waiting for my forever home! If you'd like to come meet me stop by our Madison location today! Primary Color: Black Secondary Color: White Weight: 58lbs Age: 1yrs 2mths 0wks Animal has been Neutered",
44996810,https://www.petfinder.com/dog/drake-44996810/ny/brooklyn/rescue-city-ny1297/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Brooklyn,New York,Kentucky,"Drake is a tiny 11 pounds and 3 months old! This big eared tiny pup has been turning heads ever since he arrived in NYC from a Kentucky shelter. For the most part he’s got a calm demeanor and likes to chill out with his head rested on your shoulder or lap- but he is always ready to play with his foster sister and with humans as wellHe is getting lots of cuddles and love in his foster home and would do great in any home that continues to keep him socialized including one with other dogs or children. This little pup is sure to bring so much love into any family. He has been fully vetted and vaccinated, and will be neutered prior to finalization of adoption. To apply to adopt please read our adoption guidelines and submit an application on our website here: https://www.rescuecity.nyc/adoption-application-fees/ Please note since all of our dogs are in foster homes, we only set up meet and greets once we have an approved application on file. Please email dana@rescuecity.nyc with any questions!Follow us on Instagram @rescuecity to stay up to date on our latest adoptables!",
40526552,https://www.petfinder.com/dog/raven-40526552/nj/pittstown/s-and-l-animal-rescue-nj590/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pittstown,New Jersey,Kentucky,"Raven & her sister Raina came from KY. The person who had them agreed that they had waaay too many dogs that they could not care for any longer. We're glad they decided to hand these girls over since they were fending for themselves living outside under a porch :( Raven is now about 1yr and weighs about 50lbs.Raven's sister has found a home & now she waits... She has an independence/confidence about her. Her coloring is very unique since she has scattered brindle in her coat through her legs & on her face. Though her fur is not as long as her sister's was, it still has some \""depth\"" to it. We also believe there may be some greyhound in her since she's got very muscular back thighs and a 15in long tail that hangs just like one. Raven has not destroyed a thing in fostercare yet so we're hoping that she keeps up with that behavior.After she was spayed, she went through a growth spurt and we found that her one front leg is longer than the other so she has a bit of a 'lurch' to her gait. At the moment, this doesn't slow her down a bit and she runs like the wind. We got her xrays and the vet believes it's simply a case of the bones not forming properly & the poor nutrition she had when she was young. In the future she may need to be a tripod, but for now she's not in any pain and keeps up with all the dogs she's met just fine. She has typical puppy energy and needs some basic manners with other dogs & people. Raven will need training but she will make it SO worth it! We've never had a dog in fostercare that loves a massage & snuggle as much as her!If you have the time and patience to train a puppy, please visit our site for details on how to adopt and an application at endingthesadness.org. We have a 2hr max adoption radius for our animals.S&L Animal Rescue is in need of foster homes!Please submit our foster application if you can help us save lives:https://form.jotform.com/82373733379163",
45077068,https://www.petfinder.com/dog/anne-marie-45077068/oh/dayton/humane-society-of-greater-dayton-oh33/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dayton,Ohio,Kentucky,"This adorable lady is Anne Marie. She came all the way from a shelter in Kentucky to find her forever home! We don't know anything about Anne Marie's past but she can be a little nervous and shy when she is first approached. Once you start loving on her and giving her snuggles, she will start to relax and slowly cuddle up closer to you for more. She is a super sweet and loving girl that just needs to be shown all the love and care that she deserves! Once she is comfortable she should really start to come out of her shell and be a great companion and friend to someone that puts in the time and effort for her. You can tell she really wants that love and affection and just needs to learn to trust you. She should probably meet any potential \""dog siblings\"" before going home with them. If you think sweet Anne Marie would be a great addition to your home, come on in, fill out an application, and spend some time with her!",
45020811,https://www.petfinder.com/dog/eddie-van-halen-45020811/oh/dayton/humane-society-of-greater-dayton-oh33/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dayton,Ohio,Kentucky,"This handsome gentleman is Eddie Van Halen. He came all the way from a shelter is Kentucky to find his forever home! The shelter in Kentucky described him as distinguished and well-mannered which he most definitely is.He does need some training on leash but otherwise is a very sweet and gentle guy! He likes spending time outside and would be great to take on a nice run, walk, or hike! He loves being snuggled and pet and stays very calm. He may do well with other dogs but should meet any potential \""dog siblings\"" before going home with them. Eddie is a great dog and would make an amazing companion and loyal friend to someone who puts in the time and effort for him. He deserves a great home with all the love in the world! If you think he would be a great addition to your home, come on in, fill out an application, and spend some time with Eddie Van Halen!",
44989227,https://www.petfinder.com/dog/blackbird-44989227/oh/dayton/humane-society-of-greater-dayton-oh33/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dayton,Ohio,Kentucky,"This incredible lady is Blackbird! She came all the way from a shelter in Kentucky to find her forever home! Blackbird is a super sweet, loving, and amazing girl! She is SO friendly, gentle, and loving! Her absolute favorite thing is to get her belly scratched!! She will flip over for you or flip upside down into your lap to get her belly scratched and snuggled! She is such a gentle girl so would make a great addition to almost any home! She has gotten along fine with some dogs but should probably meet any potential \""dog siblings\"" before going home with them just to make sure they get along. She is an amazing girl with amazing personality that anyone would be lucky to have her! If you think this awesome girl would be a great fit for your heart and home, come on in, fill out an application, and spend some time with the lovely Blackbird!",
44952118,https://www.petfinder.com/dog/stuart-44952118/oh/westerville/a-dot-do-dot-pt-animals-depend-on-people-too-oh470/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Westerville,Ohio,Kentucky,"Breed: Chihuahua mixSex: Male neuteredEstimated birthdate: May 2018Size: small, 7 lbsGood with kids: unknownGood with cats: unknownHousebroken: in progressGeneral information: Stuart and George arrived together from a kill shelter in Kentucky. We are unsure if they are related (most likely siblings but not littermates.) Stuart is timid at first but warms up quickly and loves to be held. Once he's comfortable with his surroundings his little tail starts wagging and he's the sweetest thing (not to mention ridiculously cute.) The boys do not need to be adopted together but we would be thrilled to see them be able to stay with each other. They are both very sweet and will be terrific little companions.*Canine-Inmate program",
44952117,https://www.petfinder.com/dog/george-44952117/oh/westerville/a-dot-do-dot-pt-animals-depend-on-people-too-oh470/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Westerville,Ohio,Kentucky,"Breed: Chihuahua mixSex: Male neuteredEstimated birthdate: May 2017Size: small, 8 lbsGood with kids: unknownGood with cats: unknownHousebroken: in progressGeneral information: George and Stuart arrived together from a kill shelter in Kentucky. We are unsure if they are related (most likely siblings but not littermates.) George is somewhat timid at first but warms up very quickly and loves to be held. He has the best underbite ever! The boys do not need to be adopted together but we would be thrilled to see them be able to stay with each other. George is about a year older than Stuart, weighs a whopping pound more, and is \""braver\"" when first meeting someone. They are both very sweet and will be terrific little companions.*Canine-Inmate program",
44756329,https://www.petfinder.com/dog/bridget-44756329/oh/westerville/a-dot-do-dot-pt-animals-depend-on-people-too-oh470/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Westerville,Ohio,Kentucky,"Breed: Lab, Pointer, Terrier (?) mixSex: Female spayedEstimated birthdate: May 2018Size: M/L 50 lbsGood with kids: unknownGood with cats: unknownHousebroken: yesGeneral information: Bridget is a happy-go-lucky, wiggly, lover of life. She came to us from a rural kill shelter in Kentucky and has been placed into our canine-inmate program. She already knew some basic commands when she arrived and was quiet in the crate on her freedom ride. She's very unique looking with a dense white coat, liver colored specks underneath and dark ears with an \""eye patch.\"" Bridget would be great for an active individual or family that will include her in their outtings and take her for walks. She always looks like she's smiling and would love to find her forever home.*Canine-Inmate Program",
44185931,https://www.petfinder.com/dog/skipper-44185931/oh/westerville/a-dot-do-dot-pt-animals-depend-on-people-too-oh470/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Westerville,Ohio,Kentucky,"Breed: Hound mixSex: Male neuteredEstimated birthdate: August 2017Size: medium, 37 lbsGood with cats: unknownGood with kids: unknownHousetrained: yesGeneral information: Skipper came from a rural Kentucky kill shelter and has become part of our Canine-Inmate Program. He's somewhat reserved at first but warms up quickly. He'll wiggle around and soak up all the love you have to give! He's got a beautiful medium length coat and a fat, thick fluffy tail. Our best guess is that he's a Bluetick Coonhound mix with something smaller. But it's always just a \""guesstimate\""! No matter what his breed mix, we do know that he's adorable, friendly, and ready for his forever home!*Canine-Inmate Program",
42533127,https://www.petfinder.com/dog/daisy-42533127/oh/dublin/colony-cats-and-dogs-oh317/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dublin,Ohio,Kentucky,"Meet Daisy, a hound mix rescued from a Kentucky shelter along with her 3 day old pups. DOB estimate Feb 2017. She weighs 35 lbs. and absolutely loves to snuggle and be with her people. She's also a big fan of the great outdoors. Daisy is extremely food motivated, housebroken and walks well on a lead. She loves going for long walks. Still learning manners with other dogs but that could be because she was a mama and a little protective. She's spayed now along with updated vaccinations and microchipped. Daisy loves people and would be a good candidate for a second dog in the family. Daisy needs an adopter who has time to give her daily exercise and a fence is a must. 6' privacy fence best as she climbs chain link fences with great skill. Daisy is currently in foster care. I'm in a foster home, but if you are interested in adopting me, please fill out an online adoption application at http://colonycats.org/adoption_app.html to expedite the process. Due to the large number of inquiries received, we are unable to respond to emails quickly.",
45030279,https://www.petfinder.com/dog/jenny-45030279/wi/appleton/woof-lodge-rescue-wi512/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Appleton,Wisconsin,Kentucky,Little girl Jenny  came up from Kentucky after being found by herself at a local burger joint. She LOVES to play and soak up all the attention and give you kisses in return. She is in foster with other dogs and is currently working on potty training.https://docs.google.com/forms/d/e/1FAIpQLSdIhm84ql5mGPbUco-8Qx9k6382EfrXopjGbqUeFWDEcOKxRg/viewform?vc=0&c=0&w=1&fbclid=IwAR2M1XinlO5oFmVSCSlhO9huUMJIpVzZFqqym92jd_gsOiZuNLg0lkVJpQU,
45015032,https://www.petfinder.com/dog/fern-45015032/wi/appleton/woof-lodge-rescue-wi512/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Appleton,Wisconsin,Kentucky,"Miss Fern came up from Kentucky after being found as a stray and not reclaimed by her owner. She is being taught house manners and going through potty training and is making improvements. She’s hesitant to eat from a bowl but getting better each day, some treats she likes and others she completely ignores so definitely learning all she does and doesn't like. She's learning social cues from her foster siblings and is doing fantastic with both her canine and feline housemates. For now she ignores the cats and is starting to show playfulness with the dogs. Miss Fern walks well on a leash, loves snuggles with adults or children and her favorite place is cuddling close in bed or on the couch. She is kenneled/crated when her foster goes to work and does whine a little since she is trying to understand she won't be abandoned again. Overall with a little reviewing and kind words she is really blossoming to be the spoiled girl she should live out the rest of her life to be.https://docs.google.com/forms/d/e/1FAIpQLSdIhm84ql5mGPbUco-8Qx9k6382EfrXopjGbqUeFWDEcOKxRg/viewform?vc=0&c=0&w=1&fbclid=IwAR2M1XinlO5oFmVSCSlhO9huUMJIpVzZFqqym92jd_gsOiZuNLg0lkVJpQU",
44739363,https://www.petfinder.com/dog/little-man-kosovo-44739363/va/alexandria/operation-paws-for-homes-va600/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Alexandria,Virginia,Kosovo,"ADOPT ME ONLINE: https://ophrescue.org/dogs8124Hi! My name is Little Man Kosovo. I got really lucky when OPH brought me to the US from a shelter in Kosovo.- I am 1.5 years old and weigh 22 lbs. - Im crate trained and house broken- I rest quietly in my crate during the day and at night- I love to lay in the grass and roll around in it. - I love rope toys and playing tug o war with my foster brothers- I like head scratches and belly rubs and after we get to know each other Ill snuggle with you. - I am very smart and I am a fast learner but I am slow to trust people. I need my future family to be patient. I am still learning that people wont hurt me. - I need to live in a home with another dog. I have always been part of pack and I get a lot of my confidence from my fosters brothers. - I am very gentle and submissive I am looking for my forever family! Could that be you? If so apply today!To adopt this dog, or any OPH dog, fill out the simple online application at https://ophrescue.org Operation Paws for Homes, Inc. (OPH) rescues dogs of all breeds and ages from high-kill shelters in NC, VA, MD, and SC, reducing the numbers being euthanized. With limited resources, the shelters are forced to put down 50-90% of the animals that come in the front door. OPH provides pet adoption services to families located in VA, DC, MD, PA and neighboring states. OPH is a 501(c)(3) organization and is 100% donor funded. OPH does not operate a shelter or have a physical location. We rely on foster families who open their homes to give love and attention to each dog before finding a forever home.",
44627959,https://www.petfinder.com/dog/charley-14-lbs-no-cats-44627959/md/huntingtown/puppy-paws-rescue-md411/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Huntingtown,Maryland,Kosovo,"Charley is 3 years old and has recently arrived in the USA from Kosovo. He is good with dogs, children and all people. Charley needs a home without cats.If interested in adopting please fill out our no obligation online application at www.puppypawsrescue.org Note: Our rescue requires that all adopter's current and prior animals are up-to-date on vaccinations (DHLPP & Rabies)  and preventatives (heartworm and flea and tick), unless there is a medical reason not allowing it. All animals in your household should be spayed or neutered unless medically indicated that they should not be or are currently still too young.",
44158161,https://www.petfinder.com/dog/petit-kosovo-44158161/nj/rockaway/eleventh-hour-rescue-nj376/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Rockaway,New Jersey,Kosovo,"Sweet Petit is a 1.5 year old Border Collie mix from Kosovo. He can be a little shy around new people but just rub his head and he is all your’s, he melts! Put him in the yard and he gets the zoomies until he tires himself out and lays there. He is fully vaccinated, neutered and good with other dogs.",
42716052,https://www.petfinder.com/dog/ciara-silly-kuwaiti-puppy-42716052/ny/new-york/zanis-furry-friends-zff-inc-ny606/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,New York,New York,Kuwait,"18M 40lb Ciara Kindly, our little mystery breed girl, Canaan Shiba mix from Kuwait.  Someone brought her to an area to sell her and when he could not, he just dumped her where she was found being chased by a pack of strays.  , she loves people and would especially love it if her family were around a lot because she is super affectionate.  Please apply, she's here waiting for you.From Ciara's Foster Mom:  Ciara is a highly intelligent energetic Canaan mix dog.  She is alert to her surroundings at ALL times and will bark loudly to let you know.  This is a breed trait so she is just doing her job.  It is up to you to let her know you are aware and in charge of the situation.  I tell her good girl, I am on it then good girl Quiet until she calms down.  Prior to coming to us she had very little training in basic commands.  She is doing very well with:  Quiet-  used above or for unnecessary barking  Come-  from short and medium distances with reward training  Sit/Stay-  from short distances with treat training.She is fully housetrained, she needs to go out very first thing in the morning.  She is crate trained as well and sleeps there at night.  Extremely active and needs room to run so a fenced yard is best.  She will let you know she is bored by whining and will go for the occasional slipper if left unoccupied.  I tell her no gently and exchange it for one of her toys.  She doesn’t fully understand the concept of play yet, but is doing very well fetching her snake toy and squeaky ball.  She even brings it back to you!  She attaches herself quickly and only wants to be with you.  Loves belly rubs and chin scratches are the best!  Cats, not so much.   Facebook: Zani's Furry Friends ZFF (weekly event posted here)Twitter: zanisff Instagram: zanisfurryfriendsPlease fill out an application http://zanisfurryfriends.org/applications.html and return via email to: dogs@zanisfurryfriends.org Many of us (cats/dogs) will be on display on Sundays, and sometimes on Saturdays--please ask which dogs will be there ahead of time by writing us at dogs@zanisfurryfriends.org and following us on FB. If you are seriously interested in adopting one of us in particular, please fill out an application by Friday so that we can be sure to be there.  Please come! And if you can't adopt, you can always donate via paypal to: dogs@zanisfurryfriends.orgPlease consider providing a home for more than one dog, especially if you are considering adopting a puppy. Dogs are pack animals and very much enjoy as well as need other dog company to learn to play, socialize and be good companion animals to people. The upside to this is that you won't feel as guilty leaving them alone and you get twice the love. Please come! And if you can't adopt, you can always donate!",
42866601,https://www.petfinder.com/dog/sophie-special-summer-discount-42866601/va/arlington/homeward-trails-animal-rescue-inc-va210/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Arlington,Virginia,Kuwait,"This dog is a part of our Summer $25 Adoption Fee Promotion! In an effort to keep up with the high rescue demand this summer, we are discounting many dog adoption fees to $25! Note- standard adoption screening interview and reference checks still apply!COME MEET ADOPTABLE DOGS EVERY SATURDAY AND SUNDAY from 10AM - 4PM at the Homeward Trails Adoption Center- 11116 Fairfax Station Road, Fairfax Station VA 22039! **Note that puppies are in foster homes, not at the Adoption Center.In an effort to save more lives, HT is allowing expedited adoptions for certain animals if applicants bring required paperwork. You can bring your new family member home more quickly by bringing your current pets' vet records, a copy of your lease or landlord letter stating you are permitted to have pets, and photos of your home. Help us help you adopt more quickly!If you are interested in adopting this dog, please fill out our dog adoption questionnaire and e-mail it to Caintracey@hotmail.comPLEASE VISIT THIS WEBSITE TO FIND THE ADOPTION QUESTIONNAIRE: http://www.homewardtrails.org/adopt-a-pet/adoption-forms/Sophie is sweet, gentle and loving, and so very much wants and needs someone who will show her the same gentleness and love. She needs a small household, ideally a single owner, who can spend a good amount of time with her, at least initially, to help her adapt to her new home and give her a calm and peaceful place to hang out. Sophie's still very skittish and scares easily with unfamiliar sounds both inside and outside the home. So far she hasn't had any bathroom accidents in her fosters home. She does fine in her crate when her foster is not home but will whine if in her crate when someone's home. She's a tall dog so would do really well physically with a runner and avid outdoorsy person as well as a large, fully fenced back yard so she can enjoy the outdoors off leash in a secure, closed environment because she is considered a flight risk. She would love her new mom or dad to give her a lot of gentle touches and love, and lots of patience by seeing the world through her eyes. As of April 2019-Sophie is still looking for a home!Sophie has made great progress. She was rescued from Kuwait in 2018, saved from an awful life on the streets. Sophie has come a long way- she has finally put on weight and loves going for long walks. She would do best in a quiet neighborhood with someone who can help her with her leash manners (barking at people and other dogs). She absolutely loves to go for walks!Sophie is an independent girl who would prefer to be the sole queen of the home and only pet. She is gentle and loving family member. She is also housetrained, and not destructive in her foster home (she can be left loose with no issues). -- Adoption Coordinator: Tracey Cain Breed Estimate: Shepherd Mix Gender: Female Approximate weight: 50 lbs Approximate age: 4 years old Location: In foster Cratetrained: Yes Coat Type. Shepherd Personality: Skittish, but lovingThe adoption fee for this dog is $25. This fee INCLUDES spay/neuter and microchip. Every adopted Homeward Trails animal comes with 30 days of free pet health insurance. We are proud to partner with the following veterinarians who offer a free first exam for your animal, exclusively for HT adopters: Caring Hands Animal Hospital, Palisades Veterinary Clinic, Sunshine Animal Hospital and Clarendon Animal Care and all VCA Animal Hospitals.Additionally, any VCA hospital will cover illnesses up to $250 at no cost to any Homeward Trails adopter.We also provide a 30-minute phone consult with a professional dog trainer at Fur-Get Me Not within the first 30 days of adopting - just for HT adopters in the Arlington/Alexandria area. Start your new dog out on the right foot with this valuable, expert advice and guidance FREE!You can save animals like this one by becoming a foster! Fosters are like way stations between high kill shelters and forever homes. We need fosters so that we can save dogs before they are euthanized at the shelters. If you are interested in becoming a foster, please check out our information about fostering by visiting http://www.homewardtrails.org/foster-a-pet/dog-and-cat-foster-program/",
41898041,https://www.petfinder.com/dog/choco-special-summer-discount-41898041/va/arlington/homeward-trails-animal-rescue-inc-va210/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Arlington,Virginia,Kuwait,"This dog is a part of our Summer $25 Adoption Fee Promotion! In an effort to keep up with the high rescue demand this summer, we are discounting many dog adoption fees to $25! Note- standard adoption screening interview and reference checks still apply!COME MEET ADOPTABLE DOGS EVERY SATURDAY AND SUNDAY from 10AM - 4PM at the Homeward Trails Adoption Center- 11116 Fairfax Station Road, Fairfax Station VA 22039! **Note that puppies are in foster homes, not at the Adoption Center.In an effort to save more lives, HT is allowing expedited adoptions for certain animals if applicants bring required paperwork. You can bring your new family member home more quickly by bringing your current pets' vet records, a copy of your lease or landlord letter stating you are permitted to have pets, and photos of your home. Help us help you adopt more quickly!If you are interested in adopting this dog, please fill out our dog adoption questionnaire and e-mail it to dcahegner@gmail.comPLEASE VISIT THIS WEBSITE TO FIND THE ADOPTION QUESTIONNAIRE: http://www.homewardtrails.org/adopt-a-pet/adoption-forms/Choco is a 1-year-old Saluki mix who comes from Kuwait. He is a very fun and active younger dog who will need some guidance to become all he can be. Choco is timid, but he's getting bolder by the day. Once he trusts you, he is the snuggliest, happiest boy! He plays wonderfully with other dogs. He's really still a puppy at heart so Choco will be happiest in a home where he gets lots of time for play and walks.He's got a beautiful coat, but is a pretty low shedder. Choco is an active boy who loves to run and play. He would love a fenced yard to play in.  Choco really enjoys other dogs and having a confident dog pal to guide him will help him blossom. We believe that Choco will thrive in a home with another dog.  He’s a smart dog and eager to learn. He will be a wonderful companion to a patient, loving human.Adoption Coordinator:  Lois and AmyBreed Estimate: Saluki MixGender: Male Approximate weight: 45 poundsApproximate age: 1 year Location:  Foster home in Northern VA Cratetrained: YesCoat Type: Short Personality: Active and Fun, shy with menThe adoption fee for this dog is $25. This fee INCLUDES spay/neuter and microchip. If the animal you are adopting is not already spayed/neutered, you will be required to sign a contract legally obligating you to have the animal altered. Please contact your HT rep to learn about exclusive low-cost spay/neuter options made available only to HT adopters!Every adopted Homeward Trails animal comes with 30 days of free pet health insurance. We are proud to partner with the following veterinarians who offer a free first exam for your animal, exclusively for HT adopters: Caring Hands Animal Hospital, Palisades Veterinary Clinic, Sunshine Animal Hospital and Clarendon Animal Care and all VCA Animal Hospitals.Additionally, any VCA hospital will cover illnesses up to $250 at no cost to any Homeward Trails adopter.We also provide a 30-minute phone consult with a professional dog trainer at Fur-Get Me Not within the first 30 days of adopting - just for HT adopters in the Arlington/Alexandria area. Start your new dog out on the right foot with this valuable, expert advice and guidance FREE!You can save animals like this one by becoming a foster! Fosters are like way stations between high kill shelters and forever homes. We need fosters so that we can save dogs before they are euthanized at the shelters. If you are interested in becoming a foster, please check out our information about fostering by visiting http://www.homewardtrails.org/foster-a-pet/dog-and-cat-foster-program/",
